timestamp,entry_price,result,exit_time,exit_price,gross_roi,net_roi
2025-05-29 19:35:00,16300.0,TP,2025-05-29 19:39:00,16348.899999999998,0.0029999999999998916,0.0019999999999998916
2025-05-29 19:43:00,16290.0,SL,2025-05-29 19:44:00,16257.42,-0.0020000000000000018,-0.003000000000000002
2025-05-29 19:45:00,16290.0,SL,2025-05-29 19:46:00,16257.42,-0.0020000000000000018,-0.003000000000000002
2025-05-29 19:54:00,16340.0,TP,2025-05-29 20:00:00,16389.019999999997,0.0029999999999998916,0.0019999999999998916
2025-05-29 20:04:00,16350.0,TP,2025-05-29 20:07:00,16399.05,0.0029999999999998916,0.0019999999999998916
2025-05-29 20:52:00,16390.0,TP,2025-05-29 20:57:00,16439.17,0.0029999999999998916,0.0019999999999998916
2025-05-29 21:04:00,16420.0,TP,2025-05-29 21:09:00,16469.26,0.0029999999999998916,0.0019999999999998916
2025-05-29 21:10:00,16430.0,TP,2025-05-29 21:16:00,16479.289999999997,0.0029999999999998916,0.0019999999999998916
2025-05-29 21:38:00,16480.0,TP,2025-05-29 21:40:00,16529.44,0.0029999999999998916,0.0019999999999998916
2025-05-29 21:41:00,16530.0,TP,2025-05-29 21:44:00,16579.589999999997,0.0029999999999998916,0.0019999999999998916
2025-05-29 21:52:00,16520.0,SL,2025-05-29 21:54:00,16486.96,-0.0020000000000000018,-0.003000000000000002
2025-05-29 21:55:00,16540.0,TP,2025-05-29 21:57:00,16589.62,0.0029999999999998916,0.0019999999999998916
2025-05-29 21:58:00,16590.0,TP,2025-05-29 22:01:00,16639.769999999997,0.0029999999999998916,0.0019999999999998916
2025-05-29 23:06:00,16500.0,TP,2025-05-29 23:07:00,16549.5,0.0029999999999998916,0.0019999999999998916
2025-05-29 23:49:00,16370.0,TP,2025-05-29 23:54:00,16419.109999999997,0.0029999999999998916,0.0019999999999998916
2025-05-29 23:56:00,16350.0,TP,2025-05-30 00:01:00,16399.05,0.0029999999999998916,0.0019999999999998916
2025-05-30 00:03:00,16450.0,SL,2025-05-30 00:07:00,16417.1,-0.002000000000000113,-0.003000000000000113
2025-05-30 00:09:00,16440.0,TP,2025-05-30 00:10:00,16489.32,0.0029999999999998916,0.0019999999999998916
2025-05-30 00:11:00,16480.0,TP,2025-05-30 00:17:00,16529.44,0.0029999999999998916,0.0019999999999998916
2025-05-30 00:35:00,16280.0,TP,2025-05-30 00:36:00,16328.839999999998,0.0029999999999998916,0.0019999999999998916
2025-05-30 00:37:00,16330.0,TP,2025-05-30 00:42:00,16378.989999999998,0.0029999999999998916,0.0019999999999998916
2025-05-30 00:50:00,16210.0,TP,2025-05-30 00:51:00,16258.629999999997,0.0029999999999998916,0.0019999999999998916
2025-05-30 00:53:00,16050.0,SL,2025-05-30 00:54:00,16017.9,-0.0020000000000000018,-0.003000000000000002
2025-05-30 00:56:00,15850.0,TP,2025-05-30 00:57:00,15897.549999999997,0.0029999999999998916,0.0019999999999998916
2025-05-30 00:58:00,15580.0,TP,2025-05-30 00:59:00,15626.739999999998,0.0029999999999998916,0.0019999999999998916
2025-05-30 01:00:00,15750.0,SL,2025-05-30 01:01:00,15718.5,-0.0020000000000000018,-0.003000000000000002
2025-05-30 01:02:00,15760.0,TP,2025-05-30 01:03:00,15807.279999999999,0.0029999999999998916,0.0019999999999998916
2025-05-30 01:04:00,15810.0,SL,2025-05-30 01:05:00,15778.38,-0.0020000000000000018,-0.003000000000000002
2025-05-30 01:06:00,15850.0,TP,2025-05-30 01:09:00,15897.549999999997,0.0029999999999998916,0.0019999999999998916
2025-05-30 01:10:00,15830.0,TP,2025-05-30 01:13:00,15877.489999999998,0.0029999999999998916,0.0019999999999998916
2025-05-30 01:14:00,15880.0,SL,2025-05-30 01:15:00,15848.24,-0.0020000000000000018,-0.003000000000000002
2025-05-30 01:16:00,15890.0,TP,2025-05-30 01:18:00,15937.669999999998,0.0029999999999998916,0.0019999999999998916
2025-05-30 01:20:00,15850.0,TP,2025-05-30 01:26:00,15897.549999999997,0.0029999999999998916,0.0019999999999998916
2025-05-30 01:29:00,15870.0,TP,2025-05-30 01:31:00,15917.609999999999,0.0029999999999998916,0.0019999999999998916
2025-05-30 01:38:00,15840.0,TP,2025-05-30 01:42:00,15887.519999999999,0.0029999999999998916,0.0019999999999998916
2025-05-30 01:47:00,15770.0,TP,2025-05-30 01:48:00,15817.309999999998,0.0029999999999998916,0.0019999999999998916
2025-05-30 01:55:00,15740.0,TP,2025-05-30 02:03:00,15787.219999999998,0.0029999999999998916,0.0019999999999998916
2025-05-30 02:05:00,15830.0,TP,2025-05-30 02:09:00,15877.489999999998,0.0029999999999998916,0.0019999999999998916
2025-05-30 02:13:00,15850.0,TP,2025-05-30 02:19:00,15897.549999999997,0.0029999999999998916,0.0019999999999998916
2025-05-30 02:20:00,15940.0,SL,2025-05-30 02:22:00,15908.12,-0.0020000000000000018,-0.003000000000000002
2025-05-30 02:23:00,15950.0,TP,2025-05-30 02:27:00,15997.849999999999,0.0029999999999998916,0.0019999999999998916
2025-05-30 02:28:00,15980.0,TP,2025-05-30 02:32:00,16027.939999999999,0.0029999999999998916,0.0019999999999998916
2025-05-30 02:36:00,15990.0,TP,2025-05-30 02:39:00,16037.969999999998,0.0029999999999998916,0.0019999999999998916
2025-05-30 03:04:00,15870.0,TP,2025-05-30 03:09:00,15917.609999999999,0.0029999999999998916,0.0019999999999998916
2025-05-30 03:13:00,15960.0,TP,2025-05-30 03:18:00,16007.879999999997,0.0029999999999998916,0.0019999999999998916
2025-05-30 03:25:00,15980.0,TP,2025-05-30 03:26:00,16027.939999999999,0.0029999999999998916,0.0019999999999998916
2025-05-30 03:42:00,15900.0,TP,2025-05-30 03:45:00,15947.699999999999,0.0029999999999998916,0.0019999999999998916
2025-05-30 04:22:00,15710.0,TP,2025-05-30 04:24:00,15757.13,0.0029999999999998916,0.0019999999999998916
2025-05-30 04:25:00,15720.0,TP,2025-05-30 04:35:00,15767.159999999998,0.0029999999999998916,0.0019999999999998916
2025-05-30 04:59:00,15700.0,TP,2025-05-30 05:02:00,15747.099999999999,0.0029999999999998916,0.0019999999999998916
2025-05-30 05:19:00,15710.0,TP,2025-05-30 05:24:00,15757.13,0.0029999999999998916,0.0019999999999998916
2025-05-30 05:27:00,15770.0,TP,2025-05-30 05:32:00,15817.309999999998,0.0029999999999998916,0.0019999999999998916
2025-05-30 05:33:00,15800.0,TP,2025-05-30 05:37:00,15847.399999999998,0.0029999999999998916,0.0019999999999998916
2025-05-30 05:54:00,15740.0,TP,2025-05-30 06:00:00,15787.219999999998,0.0029999999999998916,0.0019999999999998916
2025-05-30 06:11:00,15630.0,TP,2025-05-30 06:13:00,15676.889999999998,0.0029999999999998916,0.0019999999999998916
2025-05-30 06:20:00,15610.0,TP,2025-05-30 06:24:00,15656.829999999998,0.0029999999999998916,0.0019999999999998916
2025-05-30 06:30:00,15550.0,SL,2025-05-30 06:39:00,15518.9,-0.0020000000000000018,-0.003000000000000002
2025-05-30 06:51:00,15410.0,TP,2025-05-30 06:54:00,15456.229999999998,0.0029999999999998916,0.0019999999999998916
2025-05-30 06:55:00,15440.0,TP,2025-05-30 06:57:00,15486.319999999998,0.0029999999999998916,0.0019999999999998916
2025-05-30 06:59:00,15470.0,TP,2025-05-30 07:03:00,15516.409999999998,0.0029999999999998916,0.0019999999999998916
2025-05-30 07:04:00,15510.0,TP,2025-05-30 07:05:00,15556.529999999999,0.0029999999999998916,0.0019999999999998916
2025-05-30 07:11:00,15450.0,TP,2025-05-30 07:17:00,15496.349999999999,0.0029999999999998916,0.0019999999999998916
2025-05-30 07:19:00,15490.0,TP,2025-05-30 07:22:00,15536.469999999998,0.0029999999999998916,0.0019999999999998916
2025-05-30 07:28:00,15460.0,TP,2025-05-30 07:29:00,15506.38,0.0029999999999998916,0.0019999999999998916
2025-05-30 07:30:00,15460.0,TP,2025-05-30 07:41:00,15506.38,0.0029999999999998916,0.0019999999999998916
2025-05-30 07:46:00,15440.0,TP,2025-05-30 07:48:00,15486.319999999998,0.0029999999999998916,0.0019999999999998916
2025-05-30 08:04:00,15410.0,SL,2025-05-30 08:06:00,15379.18,-0.0020000000000000018,-0.003000000000000002
2025-05-30 08:07:00,15380.0,TP,2025-05-30 08:09:00,15426.139999999998,0.0029999999999998916,0.0019999999999998916
2025-05-30 08:20:00,15420.0,SL,2025-05-30 08:22:00,15389.16,-0.0020000000000000018,-0.003000000000000002
2025-05-30 08:23:00,15410.0,TP,2025-05-30 08:25:00,15456.229999999998,0.0029999999999998916,0.0019999999999998916
2025-05-30 08:26:00,15480.0,TP,2025-05-30 08:31:00,15526.439999999999,0.0029999999999998916,0.0019999999999998916
2025-05-30 08:39:00,15380.0,TP,2025-05-30 08:41:00,15426.139999999998,0.0029999999999998916,0.0019999999999998916
2025-05-30 08:42:00,15420.0,TP,2025-05-30 08:46:00,15466.259999999998,0.0029999999999998916,0.0019999999999998916
2025-05-30 09:11:00,15360.0,TP,2025-05-30 09:16:00,15406.079999999998,0.0029999999999998916,0.0019999999999998916
2025-05-30 09:39:00,15300.0,TP,2025-05-30 09:44:00,15345.899999999998,0.0029999999999998916,0.0019999999999998916
2025-05-30 09:49:00,15390.0,TP,2025-05-30 09:52:00,15436.169999999998,0.0029999999999998916,0.0019999999999998916
2025-05-30 09:53:00,15440.0,TP,2025-05-30 09:54:00,15486.319999999998,0.0029999999999998916,0.0019999999999998916
2025-05-30 09:56:00,15530.0,TP,2025-05-30 10:01:00,15576.589999999998,0.0029999999999998916,0.0019999999999998916
2025-05-30 10:04:00,15600.0,TP,2025-05-30 10:05:00,15646.799999999997,0.0029999999999998916,0.0019999999999998916
