2025-05-29 18:14:18,320 [INFO] [SPLIT] KRW-KAVA_label.parquet → KRW-KAVA_valid.parquet, shape=(25975, 44), dist={0: 22379, -1: 1860, 1: 1736}
2025-05-29 18:14:18,360 [INFO] [SPLIT] KRW-KAVA_label.parquet → KRW-KAVA_test.parquet, shape=(12989, 44), dist={0: 12162, 1: 419, -1: 408}
2025-05-29 18:14:18,605 [INFO] [SPLIT] KRW-LAYER_label.parquet → KRW-LAYER_train.parquet, shape=(90813, 44), dist={0: 53854, -1: 22592, 1: 14367}
2025-05-29 18:14:18,666 [INFO] [SPLIT] KRW-LAYER_label.parquet → KRW-LAYER_valid.parquet, shape=(25946, 44), dist={0: 18527, -1: 4707, 1: 2712}
2025-05-29 18:14:18,703 [INFO] [SPLIT] KRW-LAYER_label.parquet → KRW-LAYER_test.parquet, shape=(12974, 44), dist={0: 11494, -1: 1107, 1: 373}
2025-05-29 18:14:18,955 [INFO] [SPLIT] KRW-LINK_label.parquet → KRW-LINK_train.parquet, shape=(90850, 44), dist={0: 75236, 1: 8062, -1: 7552}
2025-05-29 18:14:19,017 [INFO] [SPLIT] KRW-LINK_label.parquet → KRW-LINK_valid.parquet, shape=(25957, 44), dist={0: 23333, -1: 1323, 1: 1301}
2025-05-29 18:14:19,055 [INFO] [SPLIT] KRW-LINK_label.parquet → KRW-LINK_test.parquet, shape=(12980, 44), dist={0: 11990, -1: 508, 1: 482}
2025-05-29 18:14:19,295 [INFO] [SPLIT] KRW-MASK_label.parquet → KRW-MASK_train.parquet, shape=(90814, 44), dist={0: 78447, 1: 6251, -1: 6116}
2025-05-29 18:14:19,359 [INFO] [SPLIT] KRW-MASK_label.parquet → KRW-MASK_valid.parquet, shape=(25947, 44), dist={0: 19527, 1: 3380, -1: 3040}
2025-05-29 18:14:19,396 [INFO] [SPLIT] KRW-MASK_label.parquet → KRW-MASK_test.parquet, shape=(12974, 44), dist={0: 7042, 1: 3121, -1: 2811}
2025-05-29 18:14:19,641 [INFO] [SPLIT] KRW-ME_label.parquet → KRW-ME_train.parquet, shape=(90895, 44), dist={0: 68319, 1: 11338, -1: 11238}
2025-05-29 18:14:19,696 [INFO] [SPLIT] KRW-ME_label.parquet → KRW-ME_valid.parquet, shape=(25970, 44), dist={0: 19008, -1: 3647, 1: 3315}
2025-05-29 18:14:19,731 [INFO] [SPLIT] KRW-ME_label.parquet → KRW-ME_test.parquet, shape=(12985, 44), dist={0: 11213, -1: 914, 1: 858}
2025-05-29 18:14:19,969 [INFO] [SPLIT] KRW-NEAR_label.parquet → KRW-NEAR_train.parquet, shape=(90801, 44), dist={0: 75287, 1: 7861, -1: 7653}
